Epoc,Iter,M2,D2,V2,Pmech2,Loss
626,3130,12.69386768,11.0299654,2.108896732,0.503153682,2.52E-05
626,3131,12.69369984,11.03042412,2.105025768,0.507379949,1.01E-05
626,3132,12.69191647,11.03310394,2.103184462,0.509509265,2.52E-05
626,3133,12.68994808,11.03569794,2.104388714,0.507728517,3.23E-05
626,3134,12.68762589,11.03865337,2.107585907,0.503376782,1.98E-05
627,3135,12.68762875,11.03865623,2.106781244,0.504014432,9.07E-06
627,3136,12.68202019,11.02707005,2.106755018,0.509076059,3.07E-05
627,3137,12.67735291,11.00994873,2.109993935,0.509644091,3.89E-05
627,3138,12.67267799,10.99383926,2.115359306,0.507264972,2.21E-05
627,3139,12.66801548,10.97861004,2.120918989,0.504246354,1.01E-05
628,3140,12.67407513,10.97732544,2.112448215,0.508281827,7.20E-05
628,3141,12.68018913,10.97617626,2.10500145,0.510719121,1.23E-05
628,3142,12.68641853,10.97504616,2.100665808,0.508803248,3.59E-05
628,3143,12.68432903,10.96421051,2.107512712,0.499410927,0.000114814
628,3144,12.68222237,10.95348358,2.111616135,0.493224233,2.36E-05
629,3145,12.68243217,10.95353508,2.105359554,0.500684619,9.64E-05
629,3146,12.68264484,10.95358562,2.097349644,0.509966254,1.41E-05
629,3147,12.67932796,10.95693874,2.095251083,0.513833761,6.17E-05
629,3148,12.67654133,10.96034431,2.098700762,0.510311127,9.42E-05
629,3149,12.65336227,10.95759296,2.120863438,0.497330725,0.00021399
630,3150,12.65357018,10.95745564,2.116132736,0.503335476,7.38E-05
630,3151,12.65400791,10.95716476,2.109567881,0.511216998,1.82E-05
630,3152,12.65451431,10.95687962,2.105461121,0.515440345,3.26E-05
630,3153,12.65563297,10.95641136,2.10582304,0.512994528,8.63E-05
630,3154,12.65672112,10.95712471,2.109680891,0.505609393,5.24E-05
631,3155,12.65675449,10.95716476,2.109636307,0.505394459,6.60E-06
631,3156,12.65679264,10.95720673,2.109558821,0.504897535,8.67E-06
631,3157,12.65683842,10.95724392,2.10931778,0.504329026,7.44E-06
631,3158,12.65750122,10.9549818,2.109665155,0.502440691,8.45E-06
631,3159,12.65837288,10.95272446,2.10851264,0.501968563,1.43E-05
632,3160,12.65847683,10.95284748,2.107059717,0.503446639,1.33E-05
632,3161,12.65858364,10.95296669,2.104972839,0.505437732,8.81E-06
632,3162,12.65820217,10.95286083,2.103837729,0.506044507,1.67E-05
632,3163,12.65790844,10.9526186,2.103599072,0.505094409,1.14E-05
632,3164,12.65755463,10.95245457,2.103840351,0.503192663,9.98E-06
633,3165,12.65759659,10.95223808,2.103158474,0.503740013,8.82E-06
633,3166,12.65320683,10.94417667,2.103159428,0.507693708,1.95E-05
633,3167,12.6488142,10.93705559,2.104565144,0.509438813,1.53E-05
633,3168,12.64495468,10.92940617,2.108211756,0.507581711,2.73E-05
633,3169,12.64111996,10.92210865,2.112845182,0.504038036,1.26E-05
634,3170,12.6422472,10.92148018,2.112712383,0.503316462,1.11E-06
634,3171,12.64376163,10.92079926,2.110776186,0.5041852,1.69E-05
634,3172,12.64560509,10.91994667,2.107548952,0.505954623,1.56E-05
634,3173,12.64745903,10.91908836,2.104779005,0.506760001,9.86E-06
634,3174,12.64934063,10.91822052,2.103155136,0.505675316,1.34E-05
635,3175,12.64937496,10.91821575,2.103976488,0.504227281,1.07E-05
635,3176,12.64941502,10.91820526,2.104870796,0.502342522,8.03E-06
635,3177,12.64945793,10.91819477,2.104833603,0.501357257,9.22E-06
635,3178,12.64948082,10.91820049,2.103414059,0.501904011,1.12E-05
635,3179,12.64950562,10.91820812,2.101005793,0.503430068,9.14E-06
636,3180,12.64949512,10.91821098,2.101044178,0.503036559,7.96E-06
636,3181,12.64929962,10.9168129,2.101961851,0.501256943,1.34E-05
636,3182,12.64911461,10.91541195,2.101740122,0.500648379,9.59E-06
636,3183,12.64894581,10.91400814,2.100094557,0.501588643,1.09E-05
636,3184,12.64881229,10.91266537,2.0978477,0.502887487,8.93E-06
637,3185,12.64888477,10.91260242,2.097939968,0.502448559,5.70E-06
637,3186,12.64896297,10.91253376,2.097942352,0.50180012,6.81E-06
637,3187,12.64751339,10.91276932,2.097749472,0.502651393,3.36E-06
637,3188,12.64554405,10.91353989,2.097500324,0.503014624,2.00E-05
637,3189,12.64356613,10.91431522,2.097497225,0.502709448,7.54E-06
638,3190,12.64357471,10.91431618,2.097570896,0.502272844,6.97E-06
638,3191,12.64354992,10.91427708,2.097671986,0.501432836,8.22E-06
638,3192,12.64001369,10.91048717,2.10127449,0.497693658,4.06E-05
638,3193,12.63621712,10.90644836,2.102080345,0.497669756,2.41E-05
638,3194,12.63020802,10.89884949,2.100813866,0.50254178,3.29E-05
639,3195,12.62954235,10.89870071,2.100520849,0.503449321,2.22E-06
639,3196,12.62887287,10.89855766,2.100317478,0.503881276,7.65E-06
639,3197,12.62806416,10.89830017,2.100666761,0.503258049,1.05E-05
639,3198,12.62724113,10.89804745,2.100996733,0.502288342,7.88E-06
639,3199,12.62641811,10.89775848,2.100694895,0.501790822,7.71E-06
640,3200,12.62485886,10.89841557,2.100907087,0.502748191,1.54E-06
640,3201,12.62329197,10.89907646,2.100810289,0.503767669,7.16E-06
640,3202,12.61583138,10.89444256,2.105725765,0.501291573,6.07E-05
640,3203,12.60841942,10.88981533,2.108956099,0.500720382,1.22E-05
640,3204,12.60124302,10.88551331,2.10963583,0.502973735,1.88E-05
641,3205,12.60120964,10.88580036,2.108544111,0.504039764,9.95E-06
641,3206,12.60123158,10.88602638,2.106599808,0.505746782,1.01E-05
641,3207,12.60125256,10.8862524,2.105206013,0.506314695,9.80E-06
641,3208,12.60129738,10.88645649,2.104874849,0.505050361,1.17E-05
641,3209,12.60122967,10.88574123,2.105481863,0.502212286,1.28E-05
642,3210,12.60160351,10.88533306,2.105538845,0.501793027,1.25E-06
642,3211,12.60485077,10.88407516,2.100771189,0.504052162,3.55E-05
642,3212,12.60810661,10.88281059,2.096413612,0.505381107,8.36E-06
642,3213,12.61138821,10.88155746,2.093774557,0.504007936,1.46E-05
642,3214,12.6070118,10.87466908,2.099260092,0.49715066,6.46E-05
643,3215,12.60642052,10.87702656,2.096940756,0.500291705,1.65E-05
643,3216,12.60625076,10.87936306,2.093064547,0.503821194,2.48E-05
643,3217,12.60535336,10.88318443,2.090203285,0.50588274,1.31E-05
643,3218,12.60430908,10.88578701,2.090723515,0.503285885,2.95E-05
643,3219,12.60335827,10.88839436,2.092516899,0.498591393,1.02E-05
644,3220,12.60308838,10.8884964,2.091099262,0.50043714,8.41E-06
644,3221,12.60281754,10.8885994,2.08937788,0.502329051,6.10E-06
644,3222,12.60254383,10.88856888,2.088758945,0.502409458,9.34E-06
644,3223,12.60140133,10.88601303,2.091037035,0.499042183,2.14E-05
644,3224,12.6002903,10.88333702,2.092130184,0.496866792,7.68E-06
645,3225,12.59508228,10.88514042,2.092276812,0.50102669,1.76E-05
645,3226,12.58951092,10.8868084,2.092039824,0.505912304,2.49E-06
645,3227,12.58615017,10.88417053,2.094119072,0.506083488,2.57E-05
645,3228,12.5824461,10.88165474,2.098982811,0.50244993,2.19E-05
645,3229,12.57875252,10.87894917,2.103925228,0.498303473,7.51E-06
646,3230,12.58028793,10.88149452,2.099418402,0.502002656,2.87E-05
646,3231,12.58182812,10.88405037,2.094350576,0.506069899,7.25E-06
646,3232,12.58461475,10.88599873,2.091215134,0.506368697,1.78E-05
646,3233,12.58959961,10.88825989,2.089435339,0.502863169,1.59E-05
646,3234,12.59446812,10.89047623,2.089155674,0.49709779,1.15E-05
647,3235,12.59449577,10.89048481,2.087129116,0.499401271,1.10E-05
647,3236,12.59452343,10.89049339,2.084727049,0.501848638,5.54E-06
647,3237,12.59451866,10.89048767,2.08382988,0.501993775,1.05E-05
647,3238,12.59335423,10.89044762,2.083003998,0.503034294,7.95E-07
647,3239,12.59230614,10.89045525,2.084488869,0.500623584,1.61E-05
648,3240,12.5922842,10.89076805,2.084840775,0.49981764,5.66E-06
648,3241,12.592309,10.89107323,2.085240602,0.498621613,4.44E-06
648,3242,12.59233952,10.89138889,2.085275412,0.497500688,5.96E-06
648,3243,12.59239006,10.8916502,2.08399725,0.497738868,7.04E-06
648,3244,12.59251976,10.8918972,2.081896544,0.498561621,6.59E-06
649,3245,12.59197903,10.89180183,2.082888842,0.497132629,1.02E-05
649,3246,12.59155178,10.89168453,2.082844496,0.496546775,6.76E-06
649,3247,12.59113693,10.89151287,2.081238985,0.497665107,7.55E-06
649,3248,12.57804012,10.89527512,2.090074301,0.493122041,6.58E-05
649,3249,12.56551743,10.89906502,2.094177008,0.494513243,3.66E-05
650,3250,12.5642004,10.89918041,2.09073925,0.500134587,3.15E-05
650,3251,12.5628767,10.89929581,2.086825609,0.505981863,6.02E-06
650,3252,12.56165123,10.89937401,2.086676836,0.506434262,3.09E-05
650,3253,12.56053543,10.8994627,2.090612888,0.50107795,3.47E-05
650,3254,12.55959892,10.89950752,2.094635248,0.495309055,2.66E-06
651,3255,12.55914307,10.89875317,2.090836525,0.500514567,2.91E-05
651,3256,12.55869007,10.89799309,2.086833,0.505674601,4.65E-06
651,3257,12.55816269,10.89722538,2.086561203,0.505677164,2.91E-05
651,3258,12.5590992,10.89760303,2.088485003,0.50128907,1.96E-05
651,3259,12.5596714,10.89810085,2.091228008,0.495609492,1.01E-05
652,3260,12.5596571,10.89811707,2.087817907,0.499711692,2.06E-05
652,3261,12.55843258,10.8981657,2.085026026,0.502720118,2.13E-05
652,3262,12.55670357,10.89873028,2.08455205,0.502673209,1.48E-05
652,3263,12.55496502,10.89918613,2.086280107,0.49943617,1.40E-05
652,3264,12.55249691,10.89609718,2.090138674,0.493698478,1.53E-05
653,3265,12.55258751,10.89613152,2.085562229,0.499196142,3.21E-05
653,3266,12.55267811,10.89616585,2.08071661,0.504661083,5.44E-06
653,3267,12.55285549,10.89622498,2.07988739,0.504616737,3.11E-05
653,3268,12.5466013,10.88947105,2.089653254,0.496043175,7.71E-05
653,3269,12.53960514,10.88186073,2.09680748,0.491299063,1.68E-05
654,3270,12.53982639,10.88197708,2.089826822,0.499914557,7.43E-05
654,3271,12.53966427,10.88177013,2.082890511,0.507866919,1.49E-05
654,3272,12.54002857,10.88109684,2.08136034,0.508276343,5.75E-05
654,3273,12.54055214,10.88043213,2.085950613,0.500570536,6.65E-05
654,3274,12.54109001,10.87975883,2.091063261,0.491953701,6.31E-06
655,3275,12.5403986,10.8839674,2.086358309,0.497873932,3.95E-05
655,3276,12.53970242,10.88818264,2.080453396,0.504936695,6.78E-06
655,3277,12.53692722,10.89376736,2.079974413,0.506289482,3.96E-05
655,3278,12.53878403,10.89227772,2.082644939,0.500645101,4.98E-05
655,3279,12.54074955,10.89079189,2.086311579,0.493452549,7.09E-06
656,3280,12.54080009,10.8908186,2.082297087,0.498067737,2.67E-05
656,3281,12.54085064,10.89084721,2.077794075,0.50295651,4.98E-06
656,3282,12.54126453,10.8906765,2.076376677,0.503556252,2.24E-05
656,3283,12.54175854,10.89051247,2.078888178,0.499038845,3.02E-05
656,3284,12.54212189,10.89059544,2.082015514,0.493513674,6.28E-06
657,3285,12.54209995,10.89072037,2.078694582,0.497285247,1.89E-05
657,3286,12.54204655,10.8908186,2.075238705,0.500854731,5.68E-06
657,3287,12.54206371,10.8909502,2.074119329,0.501251519,1.40E-05
657,3288,12.54324055,10.88929081,2.075291395,0.497956932,1.60E-05
657,3289,12.54442501,10.88762093,2.077000141,0.493715435,5.00E-06
658,3290,12.5432148,10.8853817,2.074378967,0.497780621,1.85E-05
658,3291,12.54194641,10.88239384,2.072918415,0.500205994,7.13E-06
658,3292,12.54070854,10.87940884,2.073843241,0.499459684,1.35E-05
658,3293,12.53986645,10.8748064,2.076784611,0.495850056,1.14E-05
658,3294,12.54019356,10.86800671,2.077431202,0.493603617,1.16E-05
659,3295,12.53753376,10.86696911,2.075390816,0.497995585,1.96E-05
659,3296,12.53487587,10.86592865,2.073874235,0.501449168,4.93E-06
659,3297,12.53225708,10.86490345,2.075487137,0.500865579,1.92E-05
659,3298,12.52972031,10.86393738,2.079502583,0.497059375,1.37E-05
659,3299,12.52717304,10.86296558,2.082773685,0.493823886,4.89E-06
660,3300,12.52742767,10.86295033,2.079175472,0.497621119,1.86E-05
660,3301,12.52768326,10.86293507,2.075297832,0.501415193,4.72E-06
660,3302,12.52796459,10.86292934,2.074336767,0.50141412,1.73E-05
660,3303,12.52954674,10.86386395,2.074473619,0.498999298,6.77E-06
660,3304,12.52855682,10.86544323,2.078341246,0.49326095,1.93E-05
661,3305,12.52254295,10.8693285,2.078089237,0.497640043,1.76E-05
661,3306,12.51655388,10.8732214,2.077683926,0.501880288,4.40E-06
661,3307,12.5106144,10.8771286,2.08019042,0.502385676,1.70E-05
661,3308,12.50472736,10.8810463,2.085526943,0.499198973,1.68E-05
661,3309,12.49581432,10.8800211,2.09104681,0.498399258,5.25E-06
662,3310,12.49585533,10.88001537,2.089212418,0.500178814,8.94E-06
662,3311,12.4948988,10.87526798,2.089412451,0.499743164,1.72E-05
662,3312,12.49392223,10.8705225,2.089115143,0.49956429,5.39E-06
662,3313,12.49314404,10.86550331,2.087511063,0.500331402,8.12E-06
662,3314,12.4923563,10.86048889,2.086061954,0.500530362,5.94E-06
663,3315,12.49473095,10.85938835,2.086447954,0.498363763,4.32E-06
663,3316,12.497118,10.85828304,2.085767031,0.497088701,6.12E-06
663,3317,12.49952507,10.85716343,2.083205223,0.497683048,8.23E-06
663,3318,12.50199509,10.85608387,2.079645157,0.49902603,6.05E-06
663,3319,12.50446606,10.85499477,2.076689005,0.499289602,5.63E-06
664,3320,12.49815464,10.85029984,2.083836079,0.494392395,3.60E-05
664,3321,12.49128246,10.84588432,2.08804512,0.493234783,1.52E-05
664,3322,12.48483181,10.84159088,2.086977005,0.497846782,3.25E-05
664,3323,12.47843075,10.83729935,2.084347963,0.503917754,7.31E-06
664,3324,12.47148991,10.83316708,2.085281372,0.505746126,2.07E-05
665,3325,12.48346233,10.84425163,2.081055164,0.500371397,2.67E-05
665,3326,12.49508572,10.85506916,2.078165293,0.4930951,7.89E-06
665,3327,12.5074873,10.85535336,2.069823027,0.491866916,3.43E-05
665,3328,12.51922894,10.85541916,2.058891058,0.494141698,1.28E-05
665,3329,12.5299921,10.85517216,2.050453901,0.493721932,9.61E-06
666,3330,12.5300827,10.8553381,2.051864386,0.491652161,5.08E-06
666,3331,12.53017712,10.85550594,2.053307056,0.489313394,1.96E-06
666,3332,12.53027916,10.85568428,2.052983284,0.488961816,5.15E-06
666,3333,12.53036404,10.85584641,2.050629377,0.490964234,6.24E-06
666,3334,12.53042698,10.85603046,2.048377037,0.4926036,2.15E-06
667,3335,12.53043175,10.85609055,2.049746513,0.490657032,4.55E-06
667,3336,12.53042603,10.85614204,2.051162958,0.488419354,1.99E-06
667,3337,12.52990341,10.85575867,2.049930811,0.489861757,1.15E-05
667,3338,12.52939892,10.85538197,2.048194885,0.49166736,2.09E-06
667,3339,12.52889538,10.85500622,2.047223091,0.492285222,2.73E-06
668,3340,12.52890873,10.85503292,2.048588991,0.490341425,4.34E-06
668,3341,12.52892208,10.85505962,2.049704552,0.48848632,1.73E-06
668,3342,12.52900124,10.8552599,2.050086498,0.487190396,2.51E-06
668,3343,12.52819443,10.85644627,2.047357321,0.490401089,1.57E-05
668,3344,12.52403641,10.85787296,2.050873518,0.488255918,2.39E-05
669,3345,12.52402687,10.85742283,2.048415899,0.491176218,7.75E-06
669,3346,12.52401829,10.85695076,2.046381474,0.49333331,2.13E-06
669,3347,12.52364826,10.85503674,2.04813385,0.490921587,1.62E-05
669,3348,12.52328396,10.85311127,2.050052166,0.48807323,1.76E-06
669,3349,12.52294064,10.85118675,2.049747467,0.487767935,6.24E-06
670,3350,12.52295208,10.85119724,2.047309875,0.490597248,7.15E-06
670,3351,12.52296257,10.85120678,2.045045137,0.492979586,1.78E-06
670,3352,12.522995,10.85122871,2.045181036,0.492127836,8.41E-06
670,3353,12.52303219,10.85121727,2.047112703,0.48881337,5.46E-06
670,3354,12.52261925,10.84918308,2.050942898,0.483337373,5.73E-06
671,3355,12.52274799,10.84938622,2.044896841,0.490595281,3.71E-05
671,3356,12.52288055,10.84959221,2.039471388,0.496850908,2.10E-06
671,3357,12.52453423,10.8507719,2.037007093,0.498019457,1.82E-05
671,3358,12.52569103,10.85405827,2.0429492,0.489164442,7.00E-05
671,3359,12.52685356,10.8573513,2.048783541,0.480341405,1.36E-06
672,3360,12.52663898,10.85794353,2.041039944,0.489800066,6.74E-05
672,3361,12.51679611,10.85096073,2.048502445,0.488844573,8.31E-05
672,3362,12.50313663,10.84136391,2.05359292,0.494623482,3.36E-05
672,3363,12.49005699,10.83200264,2.060534,0.497813851,6.96E-06
672,3364,12.47760677,10.82010746,2.071083784,0.496032119,2.07E-05
673,3365,12.47596169,10.82067585,2.071165562,0.497420281,1.42E-06
673,3366,12.47431374,10.82124996,2.072182894,0.497298509,5.31E-06
673,3367,12.4726696,10.82184029,2.073850632,0.496015608,4.69E-06
673,3368,12.47123146,10.82209682,2.074412346,0.495425344,6.45E-06
673,3369,12.46979237,10.82235336,2.073847532,0.495905161,4.84E-06
674,3370,12.46841335,10.81915665,2.076055288,0.493661046,1.42E-05
674,3371,12.46626568,10.81474686,2.077702045,0.490842372,2.43E-05
674,3372,12.4642067,10.81042862,2.074151754,0.494206429,3.02E-05
674,3373,12.4616909,10.80648994,2.06906271,0.499671131,5.72E-06
674,3374,12.45916367,10.80246353,2.067080021,0.500914335,1.56E-05
675,3375,12.45926571,10.80246067,2.071425915,0.495098501,2.60E-05
675,3376,12.45938492,10.80250263,2.075309515,0.489443302,4.65E-06
675,3377,12.45998955,10.80302715,2.073096991,0.49066475,3.65E-05
675,3378,12.46149349,10.80316257,2.065780401,0.497165173,2.39E-05
675,3379,12.46292782,10.80314159,2.060421705,0.500979066,8.27E-06
676,3380,12.46281624,10.80271339,2.066349745,0.493471146,4.16E-05
676,3381,12.4627037,10.80230713,2.071158886,0.487086594,4.02E-06
676,3382,12.4626236,10.80199432,2.069245577,0.488893986,5.02E-05
676,3383,12.46612358,10.79257298,2.059476376,0.497653365,4.05E-05
676,3384,12.46934128,10.78347778,2.053307533,0.501893878,1.74E-05
677,3385,12.46957302,10.78357315,2.060642958,0.492459685,6.74E-05
677,3386,12.46876049,10.78364086,2.066727161,0.485385656,5.00E-06
677,3387,12.46811485,10.78377819,2.06578064,0.486801296,5.69E-05
677,3388,12.47065544,10.78578663,2.059791327,0.490101099,2.04E-05
677,3389,12.47321415,10.78781605,2.051506758,0.49612239,8.13E-06
678,3390,12.47317791,10.7877655,2.055061579,0.491470218,1.80E-05
678,3391,12.47314548,10.78770828,2.058066368,0.487264395,2.38E-06
678,3392,12.4731617,10.78766727,2.056944132,0.488007396,2.06E-05
678,3393,12.47322369,10.78758812,2.052403688,0.492797971,1.44E-05
678,3394,12.47325516,10.78757954,2.048768044,0.496224165,3.45E-06
679,3395,12.4683876,10.79391003,2.057203293,0.488714814,4.56E-05
679,3396,12.46306801,10.79862785,2.0624156,0.485568315,1.61E-05
679,3397,12.45789337,10.80342865,2.061570168,0.489839017,4.35E-05
679,3398,12.43953037,10.8058567,2.063657045,0.502177715,5.39E-05
679,3399,12.42166042,10.80569935,2.072737455,0.506609797,5.31E-05
680,3400,12.4220171,10.80591774,2.079779387,0.497518718,7.09E-05
680,3401,12.42281628,10.8066349,2.085196018,0.489077032,1.39E-05
680,3402,12.42470455,10.80753136,2.08230257,0.489509732,7.19E-05
680,3403,12.42599773,10.80686569,2.073579311,0.497564316,5.32E-05
680,3404,12.42753315,10.80610371,2.065564394,0.50439918,3.96E-06
681,3405,12.41959858,10.78210354,2.080890656,0.492847323,0.000129803
681,3406,12.41992664,10.74800301,2.08449173,0.490280688,8.36E-05
681,3407,12.42040539,10.72075081,2.082121372,0.494888604,5.16E-05
681,3408,12.42087364,10.69733906,2.077223539,0.50231719,1.23E-05
681,3409,12.41466618,10.67344952,2.079536438,0.505285263,4.22E-05
682,3410,12.41457653,10.6737566,2.084209442,0.499260485,3.81E-05
682,3411,12.41952038,10.6731205,2.081649542,0.496739864,3.33E-05
682,3412,12.42446423,10.67248154,2.077796698,0.495476753,6.32E-06
682,3413,12.42942905,10.67184258,2.072422743,0.495781571,6.72E-06
682,3414,12.43435001,10.67116642,2.066854715,0.495925128,5.92E-06
683,3415,12.43430233,10.67113209,2.067513227,0.494837731,4.58E-06
683,3416,12.43425369,10.67109776,2.067894459,0.493818194,3.30E-06
683,3417,12.43426704,10.6710186,2.067159653,0.493856072,4.59E-06
683,3418,12.43408775,10.67096996,2.065622568,0.49486199,3.14E-06
683,3419,12.43390751,10.67092133,2.064115286,0.495546967,3.22E-06
684,3420,12.43390846,10.6709156,2.064879656,0.494307816,4.29E-06
684,3421,12.43390274,10.6709013,2.065552235,0.492889076,3.35E-06
684,3422,12.43379593,10.67095757,2.06502986,0.492802948,4.27E-06
